"ファイル名","WAVE0008.CSV","V 1.11"
"タイトルコメント","試験122205"
"トリガ時刻","25-05-16 13:59:28"
"CH","Mode","Range","Comment","Scaling","Ratio","Offset"
"CH-3","電圧","1V","REC","OFF","-","-"
"CH-10","電圧","10V","PULSE","OFF","-","-"
"Time","CH-3[V]","CH-10[V]","Event",
 2.200000000E+01, 3.52600E-01, 6.00000E-03,0,
 2.205000000E+01, 3.67300E-01, 6.00000E-03,0,
 2.210000000E+01, 3.58600E-01, 6.00000E-03,0,
 2.215000000E+01, 3.76950E-01, 6.00000E-03,0,
 2.220000000E+01, 3.83550E-01, 4.93050E+00,0,
 2.225000000E+01, 4.07900E-01, 4.93050E+00,0,
 2.230000000E+01, 4.15100E-01, 6.50000E-03,0,
 2.235000000E+01, 4.19800E-01, 6.00000E-03,0,
 2.240000000E+01, 4.21500E-01, 6.00000E-03,0,
 2.245000000E+01, 4.29700E-01, 6.00000E-03,0,
 2.250000000E+01, 4.11150E-01, 6.00000E-03,0,
 2.255000000E+01, 4.09800E-01, 4.93100E+00,0,
 2.260000000E+01, 3.90800E-01, 6.00000E-03,0,
 2.265000000E+01, 3.81300E-01, 6.00000E-03,0,
 2.270000000E+01, 3.75350E-01, 6.00000E-03,0,
 2.275000000E+01, 2.78900E-01, 6.00000E-03,0,
 2.280000000E+01, 4.01900E-01, 4.93050E+00,0,
 2.285000000E+01, 4.10850E-01, 4.93050E+00,0,
 2.290000000E+01, 4.17250E-01, 6.00000E-03,0,
 2.295000000E+01, 3.97300E-01, 6.00000E-03,0,
 2.300000000E+01, 3.95450E-01, 6.00000E-03,0,
 2.305000000E+01, 3.79400E-01, 4.93100E+00,0,
 2.310000000E+01, 3.13050E-01, 4.93050E+00,0,
 2.315000000E+01, 3.07950E-01, 6.00000E-03,0,
 2.320000000E+01, 3.43950E-01, 6.00000E-03,0,
 2.325000000E+01, 3.59900E-01, 6.00000E-03,0,
 2.330000000E+01, 2.30450E-01, 4.93050E+00,0,
 2.335000000E+01, 4.19550E-01, 4.93050E+00,0,
 2.340000000E+01, 4.15850E-01, 6.00000E-03,0,
 2.345000000E+01, 4.18250E-01, 6.00000E-03,0,
 2.350000000E+01, 4.36750E-01, 6.00000E-03,0,
 2.355000000E+01, 4.10900E-01, 4.93050E+00,0,
 2.360000000E+01, 4.02350E-01, 6.00000E-03,0,
 2.365000000E+01, 4.17800E-01, 6.00000E-03,0,
 2.370000000E+01, 3.93500E-01, 6.00000E-03,0,
 2.375000000E+01, 3.60700E-01, 8.66500E-01,0,
 2.380000000E+01, 3.44800E-01, 4.93050E+00,0,
 2.385000000E+01, 2.64700E-01, 6.00000E-03,0,
 2.390000000E+01, 2.90450E-01, 6.00000E-03,0,
 2.395000000E+01, 2.00300E-01, 6.00000E-03,0,
 2.400000000E+01, 3.50250E-01, 4.93100E+00,0,
 2.405000000E+01, 3.83500E-01, 6.00000E-03,0,
 2.410000000E+01, 3.90050E-01, 6.00000E-03,0,
 2.415000000E+01, 3.99200E-01, 6.00000E-03,0,
 2.420000000E+01, 3.26250E-01, 6.00000E-03,0,
 2.425000000E+01, 3.81650E-01, 4.93050E+00,0,
 2.430000000E+01, 3.30350E-01, 4.93050E+00,0,
 2.435000000E+01, 3.40200E-01, 6.00000E-03,0,
 2.440000000E+01, 3.44050E-01, 6.00000E-03,0,
 2.445000000E+01, 3.32600E-01, 6.00000E-03,0,
 2.450000000E+01, 3.33950E-01, 4.93050E+00,0,
 2.455000000E+01, 3.44750E-01, 4.93100E+00,0,
 2.460000000E+01, 3.26050E-01, 6.00000E-03,0,
 2.465000000E+01, 3.36450E-01, 6.00000E-03,0,
 2.470000000E+01, 3.51000E-01, 6.00000E-03,0,
 2.475000000E+01, 3.73850E-01, 4.93050E+00,0,
 2.480000000E+01, 3.83050E-01, 6.00000E-03,0,
 2.485000000E+01, 3.45300E-01, 6.00000E-03,0,
 2.490000000E+01, 3.53300E-01, 6.00000E-03,0,
 2.495000000E+01, 2.74450E-01, 4.93050E+00,0,
 2.500000000E+01, 1.85450E-01, 6.00000E-03,0,
 2.505000000E+01, 2.00000E-01, 6.00000E-03,0,
 2.510000000E+01, 3.23400E-01, 5.50000E-03,0,
 2.515000000E+01, 3.53350E-01, 4.93050E+00,0,
 2.520000000E+01, 3.33600E-01, 6.00000E-03,0,
 2.525000000E+01, 2.75350E-01, 6.00000E-03,0,
 2.530000000E+01, 1.58600E-01, 6.00000E-03,0,
 2.535000000E+01, 1.33500E-01, 4.93050E+00,0,
 2.540000000E+01, 2.40350E-01, 6.00000E-03,0,
 2.545000000E+01, 3.27300E-01, 6.00000E-03,0,
 2.550000000E+01, 3.14800E-01, 6.00000E-03,0,
 2.555000000E+01, 4.11300E-01, 4.93050E+00,0,
 2.560000000E+01, 4.10050E-01, 6.00000E-03,0,
 2.565000000E+01, 2.72050E-01, 6.00000E-03,0,
 2.570000000E+01, 3.23600E-01, 4.93050E+00,0,
 2.575000000E+01, 3.08100E-01, 6.00000E-03,0,
 2.580000000E+01, 2.88400E-01, 6.00000E-03,0,
 2.585000000E+01, 3.00550E-01, 6.00000E-03,0,
 2.590000000E+01, 2.16000E-01, 4.93050E+00,0,
 2.595000000E+01, 3.58200E-01, 6.00000E-03,0,
 2.600000000E+01, 3.42250E-01, 6.00000E-03,0,
 2.605000000E+01, 3.21400E-01, 6.00000E-03,0,
 2.610000000E+01, 2.74800E-01, 4.93100E+00,0,
 2.615000000E+01, 2.84300E-01, 6.00000E-03,0,
 2.620000000E+01, 3.41950E-01, 6.00000E-03,0,
 2.625000000E+01, 3.53750E-01, 6.00000E-03,0,
 2.630000000E+01, 3.96100E-01, 6.00000E-03,0,
 2.635000000E+01, 3.83750E-01, 4.93050E+00,0,
 2.640000000E+01, 3.67850E-01, 6.00000E-03,0,
 2.645000000E+01, 3.10800E-01, 6.00000E-03,0,
 2.650000000E+01, 2.10150E-01, 6.00000E-03,0,
 2.655000000E+01, 1.53100E-01, 4.93050E+00,0,
 2.660000000E+01, 3.04300E-01, 4.93050E+00,0,
 2.665000000E+01, 3.29150E-01, 6.00000E-03,0,
 2.670000000E+01, 3.66400E-01, 6.00000E-03,0,
 2.675000000E+01, 3.81150E-01, 6.00000E-03,0,
 2.680000000E+01, 3.76250E-01, 4.93050E+00,0,
 2.685000000E+01, 3.52750E-01, 6.00000E-03,0,
 2.690000000E+01, 3.33250E-01, 6.00000E-03,0,
 2.695000000E+01, 3.03550E-01, 6.00000E-03,0,
 2.700000000E+01, 2.25300E-01, 4.93100E+00,0,
 2.705000000E+01, 2.04050E-01, 6.00000E-03,0,
 2.710000000E+01, 3.00550E-01, 6.00000E-03,0,
 2.715000000E+01, 3.45450E-01, 6.00000E-03,0,
 2.720000000E+01, 3.21350E-01, 4.93050E+00,0,
 2.725000000E+01, 2.19950E-01, 6.00000E-03,0,
 2.730000000E+01, 2.31100E-01, 6.00000E-03,0,
 2.735000000E+01, 2.90150E-01, 4.93100E+00,0,
 2.740000000E+01, 3.07650E-01, 6.00000E-03,0,
 2.745000000E+01, 2.75850E-01, 6.00000E-03,0,
 2.750000000E+01, 3.34100E-01, 6.00000E-03,0,
 2.755000000E+01, 2.74600E-01, 4.93050E+00,0,
 2.760000000E+01, 3.15900E-01, 6.00000E-03,0,
 2.765000000E+01, 3.61300E-01, 6.00000E-03,0,
 2.770000000E+01, 3.50100E-01, 6.00000E-03,0,
 2.775000000E+01, 3.24850E-01, 4.93050E+00,0,
 2.780000000E+01, 4.01250E-01, 6.00000E-03,0,
 2.785000000E+01, 3.35750E-01, 6.00000E-03,0,
 2.790000000E+01, 3.96500E-01, 6.00000E-03,0,
 2.795000000E+01, 4.12450E-01, 4.93050E+00,0,
 2.800000000E+01, 3.93650E-01, 4.93050E+00,0,
 2.805000000E+01, 3.92850E-01, 6.00000E-03,0,
 2.810000000E+01, 3.84350E-01, 6.00000E-03,0,
 2.815000000E+01, 3.68950E-01, 6.00000E-03,0,
 2.820000000E+01, 3.11050E-01, 4.93050E+00,0,
 2.825000000E+01, 3.46800E-01, 6.00000E-03,0,
 2.830000000E+01, 3.48350E-01, 6.00000E-03,0,
 2.835000000E+01, 3.58850E-01, 6.00000E-03,0,
 2.840000000E+01, 3.63250E-01, 4.85000E-02,0,
 2.845000000E+01, 3.36350E-01, 4.93050E+00,0,
 2.850000000E+01, 3.47600E-01, 6.00000E-03,0,
 2.855000000E+01, 3.55700E-01, 6.00000E-03,0,
 2.860000000E+01, 3.28750E-01, 6.00000E-03,0,
 2.865000000E+01, 3.01650E-01, 4.93050E+00,0,
 2.870000000E+01, 2.96750E-01, 6.00000E-03,0,
 2.875000000E+01, 3.08600E-01, 6.00000E-03,0,
 2.880000000E+01, 2.95700E-01, 6.00000E-03,0,
 2.885000000E+01, 2.97250E-01, 6.00000E-03,0,
 2.890000000E+01, 1.44650E-01, 4.93050E+00,0,
 2.895000000E+01, 1.56800E-01, 6.00000E-03,0,
 2.900000000E+01, 1.80450E-01, 6.00000E-03,0,
 2.905000000E+01, 2.77150E-01, 6.00000E-03,0,
 2.910000000E+01, 3.33950E-01, 4.93050E+00,0,
 2.915000000E+01, 3.65000E-01, 5.50000E-03,0,
 2.920000000E+01, 3.41900E-01, 6.00000E-03,0,
 2.925000000E+01, 3.63650E-01, 6.00000E-03,0,
 2.930000000E+01, 3.80300E-01, 6.00000E-03,0,
 2.935000000E+01, 3.78450E-01, 4.93050E+00,0,
 2.940000000E+01, 3.47600E-01, 6.00000E-03,0,
 2.945000000E+01, 3.62850E-01, 6.00000E-03,0,
 2.950000000E+01, 3.45400E-01, 6.00000E-03,0,
 2.955000000E+01, 3.20900E-01, 4.93050E+00,0,
 2.960000000E+01, 3.32450E-01, 6.00000E-03,0,
 2.965000000E+01, 3.38100E-01, 6.00000E-03,0,
 2.970000000E+01, 3.46550E-01, 6.00000E-03,0,
 2.975000000E+01, 3.15550E-01, 4.93050E+00,0,
 2.980000000E+01, 1.81750E-01, 6.00000E-03,0,
 2.985000000E+01, 3.30300E-01, 6.00000E-03,0,
 2.990000000E+01, 3.41200E-01, 6.00000E-03,0,
 2.995000000E+01, 3.50550E-01, 4.93100E+00,0,
 3.000000000E+01, 3.07500E-01, 4.93050E+00,0,
 3.005000000E+01, 3.30050E-01, 6.00000E-03,0,
 3.010000000E+01, 2.51450E-01, 6.00000E-03,0,
 3.015000000E+01, 3.30450E-01, 6.00000E-03,0,
 3.020000000E+01, 3.28050E-01, 4.93050E+00,0,
 3.025000000E+01, 3.07950E-01, 6.00000E-03,0,
 3.030000000E+01, 3.06300E-01, 6.00000E-03,0,
 3.035000000E+01, 3.17800E-01, 6.00000E-03,0,
 3.040000000E+01, 3.66750E-01, 4.93100E+00,0,
 3.045000000E+01, 3.77650E-01, 6.00000E-03,0,
 3.050000000E+01, 3.81600E-01, 6.00000E-03,0,
 3.055000000E+01, 3.67750E-01, 6.00000E-03,0,
 3.060000000E+01, 3.28850E-01, 4.93050E+00,0,
 3.065000000E+01, 1.38850E-01, 6.00000E-03,0,
 3.070000000E+01, 2.67000E-01, 6.00000E-03,0,
 3.075000000E+01, 3.23300E-01, 6.00000E-03,0,
 3.080000000E+01, 3.60650E-01, 4.93050E+00,0,
 3.085000000E+01, 3.66500E-01, 6.00000E-03,0,
 3.090000000E+01, 3.31900E-01, 6.00000E-03,0,
 3.095000000E+01, 2.94350E-01, 6.00000E-03,0,
 3.100000000E+01, 3.07400E-01, 4.93050E+00,0,
 3.105000000E+01, 3.37300E-01, 6.00000E-03,0,
 3.110000000E+01, 3.19850E-01, 6.00000E-03,0,
 3.115000000E+01, 3.46300E-01, 6.00000E-03,0,
 3.120000000E+01, 3.09550E-01, 4.93050E+00,0,
 3.125000000E+01, 2.81400E-01, 6.00000E-03,0,
 3.130000000E+01, 1.43300E-01, 6.00000E-03,0,
 3.135000000E+01, 2.69250E-01, 6.00000E-03,0,
 3.140000000E+01, 3.17400E-01, 4.93050E+00,0,
 3.145000000E+01, 3.42500E-01, 4.93050E+00,0,
 3.150000000E+01, 3.58250E-01, 6.00000E-03,0,
 3.155000000E+01, 3.38400E-01, 6.00000E-03,0,
 3.160000000E+01, 2.58950E-01, 4.93100E+00,0,
 3.165000000E+01, 1.99950E-01, 6.00000E-03,0,
 3.170000000E+01, 2.80900E-01, 6.00000E-03,0,
 3.175000000E+01, 3.23150E-01, 6.00000E-03,0,
 3.180000000E+01, 3.33850E-01, 4.93050E+00,0,
 3.185000000E+01, 3.28500E-01, 6.00000E-03,0,
 3.190000000E+01, 3.45300E-01, 6.00000E-03,0,
 3.195000000E+01, 3.21550E-01, 6.00000E-03,0,
 3.200000000E+01, 2.81850E-01, 4.93050E+00,0,
 3.205000000E+01, 2.39950E-01, 6.00000E-03,0,
 3.210000000E+01, 2.71100E-01, 6.00000E-03,0,
 3.215000000E+01, 3.31650E-01, 6.00000E-03,0,
 3.220000000E+01, 3.21850E-01, 4.93050E+00,0,
 3.225000000E+01, 2.94400E-01, 6.00000E-03,0,
 3.230000000E+01, 2.95850E-01, 6.00000E-03,0,
 3.235000000E+01, 2.70850E-01, 4.93050E+00,0,
 3.240000000E+01, 2.78700E-01, 6.00000E-03,0,
 3.245000000E+01, 2.73200E-01, 6.00000E-03,0,
 3.250000000E+01, 2.90050E-01, 6.00000E-03,0,
 3.255000000E+01, 2.63450E-01, 4.93050E+00,0,
 3.260000000E+01, 2.45100E-01, 6.00000E-03,0,
 3.265000000E+01, 2.24400E-01, 6.00000E-03,0,
 3.270000000E+01, 2.57750E-01, 4.93050E+00,0,
 3.275000000E+01, 1.13350E-01, 6.00000E-03,0,
 3.280000000E+01, 2.13000E-01, 6.00000E-03,0,
 3.285000000E+01, 2.39950E-01, 4.93050E+00,0,
 3.290000000E+01, 2.79400E-01, 6.00000E-03,0,
 3.295000000E+01, 1.50100E-01, 6.00000E-03,0,
 3.300000000E+01, 2.29750E-01, 4.93050E+00,0,
 3.305000000E+01, 2.15600E-01, 5.50000E-03,0,
 3.310000000E+01, 2.36750E-01, 6.00000E-03,0,
 3.315000000E+01, 2.23000E-01, 6.00000E-03,0,
 3.320000000E+01, 1.97450E-01, 4.93050E+00,0,
 3.325000000E+01, 9.90000E-02, 6.00000E-03,0,
 3.330000000E+01, 1.28050E-01, 6.00000E-03,0,
 3.335000000E+01, 2.85700E-01, 4.93050E+00,0,
 3.340000000E+01, 2.34250E-01, 6.00000E-03,0,
 3.345000000E+01, 2.41950E-01, 6.00000E-03,0,
 3.350000000E+01, 1.98850E-01, 6.00000E-03,0,
 3.355000000E+01, 2.49350E-01, 4.93050E+00,0,
 3.360000000E+01, 1.79350E-01, 6.00000E-03,0,
 3.365000000E+01, 1.58250E-01, 4.93100E+00,0,
 3.370000000E+01, 1.75250E-01, 6.00000E-03,0,
 3.375000000E+01, 2.81950E-01, 6.00000E-03,0,
 3.380000000E+01, 2.50350E-01, 6.00000E-03,0,
 3.385000000E+01, 2.20800E-01, 4.93050E+00,0,
 3.390000000E+01, 1.61100E-01, 6.00000E-03,0,
 3.395000000E+01, 1.51150E-01, 6.00000E-03,0,
 3.400000000E+01, 2.61200E-01, 4.93100E+00,0,
 3.405000000E+01, 2.99650E-01, 6.00000E-03,0,
 3.410000000E+01, 3.39450E-01, 6.00000E-03,0,
 3.415000000E+01, 3.47650E-01, 6.00000E-03,0,
 3.420000000E+01, 3.34950E-01, 4.93050E+00,0,
 3.425000000E+01, 3.11800E-01, 6.00000E-03,0,
 3.430000000E+01, 2.80550E-01, 6.00000E-03,0,
 3.435000000E+01, 2.45250E-01, 4.93050E+00,0,
 3.440000000E+01, 2.63100E-01, 4.93050E+00,0,
 3.445000000E+01, 1.94050E-01, 6.00000E-03,0,
 3.450000000E+01, 2.36150E-01, 6.00000E-03,0,
 3.455000000E+01, 2.79750E-01, 7.05000E-02,0,
 3.460000000E+01, 2.64600E-01, 4.93050E+00,0,
 3.465000000E+01, 2.66950E-01, 6.00000E-03,0,
 3.470000000E+01, 2.70650E-01, 6.00000E-03,0,
 3.475000000E+01, 2.86150E-01, 6.00000E-03,0,
 3.480000000E+01, 2.40800E-01, 4.93050E+00,0,
 3.485000000E+01, 1.86000E-01, 6.00000E-03,0,
 3.490000000E+01, 2.22450E-01, 6.00000E-03,0,
 3.495000000E+01, 2.57350E-01, 6.00000E-03,0,
 3.500000000E+01, 2.91600E-01, 4.93050E+00,0,
 3.505000000E+01, 2.97850E-01, 6.00000E-03,0,
 3.510000000E+01, 2.88450E-01, 6.00000E-03,0,
 3.515000000E+01, 2.97900E-01, 4.93050E+00,0,
 3.520000000E+01, 2.76150E-01, 4.93050E+00,0,
 3.525000000E+01, 2.64250E-01, 6.00000E-03,0,
 3.530000000E+01, 1.85950E-01, 6.00000E-03,0,
 3.535000000E+01, 1.45250E-01, 6.00000E-03,0,
 3.540000000E+01, 1.76100E-01, 4.93050E+00,0,
 3.545000000E+01, 7.65000E-02, 4.93050E+00,0,
 3.550000000E+01, 1.92800E-01, 6.00000E-03,0,
 3.555000000E+01, 2.08500E-01, 6.00000E-03,0,
 3.560000000E+01, 2.49500E-01, 6.00000E-03,0,
 3.565000000E+01, 2.77450E-01, 4.93050E+00,0,
 3.570000000E+01, 2.82100E-01, 6.00000E-03,0,
 3.575000000E+01, 2.77900E-01, 6.00000E-03,0,
 3.580000000E+01, 2.89450E-01, 6.00000E-03,0,
 3.585000000E+01, 2.85200E-01, 4.93050E+00,0,
 3.590000000E+01, 2.86550E-01, 4.93050E+00,0,
 3.595000000E+01, 2.72600E-01, 6.00000E-03,0,
 3.600000000E+01, 2.83800E-01, 6.00000E-03,0,
 3.605000000E+01, 2.84800E-01, 6.00000E-03,0,
 3.610000000E+01, 2.58850E-01, 4.93050E+00,0,
 3.615000000E+01, 2.32450E-01, 4.93050E+00,0,
 3.620000000E+01, 2.76550E-01, 6.00000E-03,0,
 3.625000000E+01, 2.97200E-01, 6.00000E-03,0,
 3.630000000E+01, 3.18850E-01, 6.00000E-03,0,
 3.635000000E+01, 3.39500E-01, 6.00000E-03,0,
 3.640000000E+01, 3.70750E-01, 4.93050E+00,0,
 3.645000000E+01, 4.00350E-01, 4.93050E+00,0,
 3.650000000E+01, 4.15350E-01, 6.00000E-03,0,
 3.655000000E+01, 4.05850E-01, 6.00000E-03,0,
 3.660000000E+01, 4.23050E-01, 6.00000E-03,0,
 3.665000000E+01, 4.14400E-01, 6.00000E-03,0,
 3.670000000E+01, 3.98650E-01, 4.93050E+00,0,
 3.675000000E+01, 3.77150E-01, 6.00000E-03,0,
 3.680000000E+01, 3.50200E-01, 6.00000E-03,0,
 3.685000000E+01, 3.32600E-01, 6.00000E-03,0,
 3.690000000E+01, 3.25850E-01, 6.00000E-03,0,
 3.695000000E+01, 3.34250E-01, 4.93050E+00,0,
 3.700000000E+01, 3.39950E-01, 4.93050E+00,0,
 3.705000000E+01, 3.53650E-01, 6.00000E-03,0,
 3.710000000E+01, 3.47550E-01, 6.00000E-03,0,
 3.715000000E+01, 3.32350E-01, 6.00000E-03,0,
 3.720000000E+01, 3.06400E-01, 4.93050E+00,0,
 3.725000000E+01, 2.83150E-01, 4.93050E+00,0,
 3.730000000E+01, 1.75900E-01, 8.58000E-01,0,
 3.735000000E+01, 1.32250E-01, 6.00000E-03,0,
 3.740000000E+01, 1.56800E-01, 6.00000E-03,0,
 3.745000000E+01, 9.54500E-02, 6.00000E-03,0,
 3.750000000E+01, 1.71050E-01, 6.00000E-03,0,
 3.755000000E+01, 1.39450E-01, 4.93050E+00,0,
 3.760000000E+01, 2.68500E-01, 4.93050E+00,0,
 3.765000000E+01, 2.11850E-01, 4.75100E+00,0,
 3.770000000E+01, 2.72400E-01, 6.00000E-03,0,
 3.775000000E+01, 3.06900E-01, 6.00000E-03,0,
 3.780000000E+01, 3.14950E-01, 6.00000E-03,0,
 3.785000000E+01, 3.20650E-01, 6.00000E-03,0,
 3.790000000E+01, 3.33100E-01, 4.93050E+00,0,
 3.795000000E+01, 3.44550E-01, 6.00000E-03,0,
 3.800000000E+01, 3.49950E-01, 6.00000E-03,0,
 3.805000000E+01, 3.56500E-01, 6.00000E-03,0,
 3.810000000E+01, 3.63750E-01, 6.00000E-03,0,
 3.815000000E+01, 3.70000E-01, 4.93050E+00,0,
 3.820000000E+01, 3.73900E-01, 4.93050E+00,0,
 3.825000000E+01, 3.54900E-01, 6.00000E-03,0,
 3.830000000E+01, 3.39900E-01, 6.00000E-03,0,
 3.835000000E+01, 3.11500E-01, 5.50000E-03,0,
 3.840000000E+01, 2.99750E-01, 4.93050E+00,0,
 3.845000000E+01, 3.13800E-01, 4.93100E+00,0,
 3.850000000E+01, 3.16650E-01, 6.00000E-03,0,
 3.855000000E+01, 3.37300E-01, 6.00000E-03,0,
 3.860000000E+01, 3.55700E-01, 6.00000E-03,0,
 3.865000000E+01, 3.55300E-01, 6.00000E-03,0,
 3.870000000E+01, 3.61850E-01, 4.93050E+00,0,
 3.875000000E+01, 3.36200E-01, 4.93050E+00,0,
 3.880000000E+01, 3.18450E-01, 6.00000E-03,0,
 3.885000000E+01, 3.03600E-01, 6.00000E-03,0,
 3.890000000E+01, 2.96300E-01, 6.00000E-03,0,
 3.895000000E+01, 3.07800E-01, 4.93050E+00,0,
 3.900000000E+01, 3.29900E-01, 4.93050E+00,0,
 3.905000000E+01, 3.35100E-01, 6.00000E-03,0,
 3.910000000E+01, 3.49550E-01, 6.00000E-03,0,
 3.915000000E+01, 3.49650E-01, 6.00000E-03,0,
 3.920000000E+01, 3.52600E-01, 6.00000E-03,0,
 3.925000000E+01, 3.33850E-01, 6.00000E-03,0,
 3.930000000E+01, 3.18450E-01, 4.93050E+00,0,
 3.935000000E+01, 2.85850E-01, 4.93050E+00,0,
 3.940000000E+01, 2.28200E-01, 6.00000E-03,0,
 3.945000000E+01, 1.16800E-01, 6.00000E-03,0,
 3.950000000E+01, 2.00900E-01, 6.00000E-03,0,
 3.955000000E+01, 2.41850E-01, 6.00000E-03,0,
 3.960000000E+01, 3.03400E-01, 4.93050E+00,0,
 3.965000000E+01, 3.33250E-01, 4.93050E+00,0,
 3.970000000E+01, 3.37100E-01, 6.00000E-03,0,
 3.975000000E+01, 3.40350E-01, 6.00000E-03,0,
 3.980000000E+01, 3.40400E-01, 6.00000E-03,0,
 3.985000000E+01, 3.21750E-01, 6.00000E-03,0,
 3.990000000E+01, 2.99150E-01, 4.93050E+00,0,
 3.995000000E+01, 2.57250E-01, 4.93050E+00,0,
 4.000000000E+01, 2.58100E-01, 6.00000E-03,0,
 4.005000000E+01, 3.04750E-01, 6.00000E-03,0,
 4.010000000E+01, 3.69200E-01, 6.00000E-03,0,
 4.015000000E+01, 3.67800E-01, 4.93050E+00,0,
 4.020000000E+01, 3.76650E-01, 6.00000E-03,0,
 4.025000000E+01, 3.74000E-01, 6.00000E-03,0,
 4.030000000E+01, 3.69300E-01, 6.00000E-03,0,
 4.035000000E+01, 3.53250E-01, 4.93050E+00,0,
 4.040000000E+01, 3.35800E-01, 4.93050E+00,0,
 4.045000000E+01, 3.27850E-01, 6.00000E-03,0,
 4.050000000E+01, 2.79300E-01, 6.00000E-03,0,
 4.055000000E+01, 2.20250E-01, 6.00000E-03,0,
 4.060000000E+01, 2.55050E-01, 4.93050E+00,0,
 4.065000000E+01, 2.54650E-01, 4.93100E+00,0,
 4.070000000E+01, 2.45100E-01, 6.00000E-03,0,
 4.075000000E+01, 2.81650E-01, 6.00000E-03,0,
 4.080000000E+01, 2.93500E-01, 6.00000E-03,0,
 4.085000000E+01, 2.87150E-01, 4.93050E+00,0,
 4.090000000E+01, 2.77000E-01, 4.93050E+00,0,
 4.095000000E+01, 1.86850E-01, 6.00000E-03,0,
 4.100000000E+01, 1.05000E-01, 6.00000E-03,0,
 4.105000000E+01, 2.15750E-01, 6.00000E-03,0,
 4.110000000E+01, 2.24250E-01, 6.00000E-03,0,
 4.115000000E+01, 2.08500E-01, 4.93050E+00,0,
 4.120000000E+01, 1.87750E-01, 6.00000E-03,0,
 4.125000000E+01, 1.38950E-01, 6.00000E-03,0,
 4.130000000E+01, 2.58300E-01, 6.00000E-03,0,
 4.135000000E+01, 3.05400E-01, 6.00000E-03,0,
 4.140000000E+01, 3.34800E-01, 4.93050E+00,0,
 4.145000000E+01, 3.58350E-01, 4.93050E+00,0,
 4.150000000E+01, 3.75800E-01, 6.00000E-03,0,
 4.155000000E+01, 3.84500E-01, 6.00000E-03,0,
 4.160000000E+01, 3.83050E-01, 6.00000E-03,0,
 4.165000000E+01, 3.78900E-01, 4.93050E+00,0,
 4.170000000E+01, 3.71200E-01, 4.93050E+00,0,
 4.175000000E+01, 3.55200E-01, 6.00000E-03,0,
 4.180000000E+01, 3.59400E-01, 6.00000E-03,0,
 4.185000000E+01, 3.64050E-01, 6.00000E-03,0,
 4.190000000E+01, 3.80200E-01, 4.93050E+00,0,
 4.195000000E+01, 3.95000E-01, 4.93050E+00,0,
 4.200000000E+01, 3.95550E-01, 6.00000E-03,0,
 4.205000000E+01, 3.84600E-01, 6.00000E-03,0,
 4.210000000E+01, 3.69950E-01, 6.00000E-03,0,
 4.215000000E+01, 3.34200E-01, 4.93050E+00,0,
 4.220000000E+01, 3.30900E-01, 6.00000E-03,0,
 4.225000000E+01, 3.53050E-01, 6.00000E-03,0,
 4.230000000E+01, 3.81650E-01, 6.00000E-03,0,
 4.235000000E+01, 3.68400E-01, 4.93050E+00,0,
 4.240000000E+01, 3.16400E-01, 4.93050E+00,0,
 4.245000000E+01, 3.31800E-01, 6.00000E-03,0,
 4.250000000E+01, 2.98400E-01, 6.00000E-03,0,
 4.255000000E+01, 2.87100E-01, 4.93050E+00,0,
 4.260000000E+01, 3.27000E-01, 4.92500E+00,0,
 4.265000000E+01, 2.98700E-01, 6.00000E-03,0,
 4.270000000E+01, 2.50850E-01, 6.00000E-03,0,
 4.275000000E+01, 1.87100E-01, 4.93050E+00,0,
 4.280000000E+01, 2.23050E-01, 4.93050E+00,0,
 4.285000000E+01, 2.74250E-01, 6.00000E-03,0,
 4.290000000E+01, 3.05650E-01, 6.00000E-03,0,
 4.295000000E+01, 3.24300E-01, 4.93050E+00,0,
 4.300000000E+01, 3.26200E-01, 6.00000E-03,0,
 4.305000000E+01, 2.88400E-01, 6.00000E-03,0,
 4.310000000E+01, 2.54700E-01, 6.00000E-03,0,
 4.315000000E+01, 2.55100E-01, 4.93050E+00,0,
 4.320000000E+01, 2.76900E-01, 4.93050E+00,0,
 4.325000000E+01, 2.40250E-01, 6.00000E-03,0,
 4.330000000E+01, 2.25650E-01, 6.00000E-03,0,
 4.335000000E+01, 1.29950E-01, 4.93050E+00,0,
 4.340000000E+01, 2.61000E-01, 6.00000E-03,0,
 4.345000000E+01, 3.16850E-01, 6.00000E-03,0,
 4.350000000E+01, 3.21750E-01, 6.00000E-03,0,
 4.355000000E+01, 3.26100E-01, 4.93050E+00,0,
 4.360000000E+01, 2.93800E-01, 6.00000E-03,0,
 4.365000000E+01, 2.80350E-01, 6.00000E-03,0,
 4.370000000E+01, 2.51500E-01, 6.00000E-03,0,
 4.375000000E+01, 2.65350E-01, 4.93100E+00,0,
 4.380000000E+01, 3.18650E-01, 6.00000E-03,0,
 4.385000000E+01, 3.37900E-01, 6.00000E-03,0,
 4.390000000E+01, 3.47200E-01, 6.00000E-03,0,
 4.395000000E+01, 3.59900E-01, 4.93050E+00,0,
 4.400000000E+01, 3.48700E-01, 4.93050E+00,0,
 4.405000000E+01, 3.23500E-01, 6.00000E-03,0,
 4.410000000E+01, 3.33800E-01, 6.00000E-03,0,
 4.415000000E+01, 3.29750E-01, 4.93050E+00,0,
 4.420000000E+01, 3.09950E-01, 6.00000E-03,0,
 4.425000000E+01, 2.86300E-01, 6.00000E-03,0,
